"1007","1070 CAPISTRANO CT, San Luis Obispo, California, 93401","Match","Non_Exact","1070 CAPISTRANO CT, SAN LUIS OBISPO, CA, 93405","-120.702885272108,35.261402586041","109759489","L","06","079","011300","3010"
"2338","80 DEL ORO CT, San Luis Obispo, California, 93401","Match","Exact","80 DEL ORO CT, SAN LUIS OBISPO, CA, 93401","-120.678734310638,35.243356779016","109737982","R","06","079","011501","1011"
"2337","598 CUESTA DR, San Luis Obispo, California, 93401","Match","Non_Exact","598 CUESTA DR, SAN LUIS OBISPO, CA, 93405","-120.677950061095,35.299644115431","645358558","L","06","079","011201","1006"
"1005","100 MADONNA RD, San Luis Obispo, California, 93401","Match","Non_Exact","100 MADONNA RD, SAN LUIS OBISPO, CA, 93405","-120.673724276007,35.26588920761","637383998","L","06","079","011202","1020"
"1004","1730 VICENTE DR, San Luis Obispo, California, 93401","Match","Non_Exact","1730 VICENTE DR, SAN LUIS OBISPO, CA, 93405","-120.687666153691,35.25630350801","109732872","R","06","079","011300","4009"
"2335","709 FIERO LN STE 35, San Luis Obispo, California, 93401","Match","Exact","709 FIERO LN, SAN LUIS OBISPO, CA, 93401","-120.643312088375,35.243987672702","109737915","L","06","079","011505","2024"
"2334","3212 BROAD ST STE 120, San Luis Obispo, California, 93401","Match","Exact","3212 BROAD ST, SAN LUIS OBISPO, CA, 93401","-120.649596347602,35.260906447248","645357664","R","06","079","011104","1036"
"2333","3940 BROAD ST STE 2, San Luis Obispo, California, 93401","Match","Exact","3940 BROAD ST, SAN LUIS OBISPO, CA, 93401","-120.643444593443,35.249187911286","647279344","R","06","079","011505","2005"
"2332","1332 MADONNA RD, San Luis Obispo, California, 93401","Match","Non_Exact","1332 MADONNA RD, SAN LUIS OBISPO, CA, 93405","-120.689957850298,35.256999294522","645467621","L","06","079","011300","2031"
"3663","1239 E FOOTHILL BLVD #111, San Luis Obispo, California, 93401","Match","Non_Exact","1239 E FOOTHILL BLVD, SAN LUIS OBISPO, CA, 93405","-120.663233205767,35.295215907984","638573924","R","06","079","010902","2009"
"4994","577 MARSH ST, San Luis Obispo, California, 93401","Match","Exact","577 MARSH ST, SAN LUIS OBISPO, CA, 93401","-120.665298546183,35.277125468436","109732279","R","06","079","011105","1005"
"3664","1024 MILL ST, San Luis Obispo, California, 93401","Match","Exact","1024 MILL ST, SAN LUIS OBISPO, CA, 93401","-120.662479855447,35.283738218363","109732089","L","06","079","011101","2003"
"4995","2103 BROAD ST, San Luis Obispo, California, 93401","Match","Exact","2103 BROAD ST, SAN LUIS OBISPO, CA, 93401","-120.657639025252,35.271083282672","109732489","L","06","079","011105","2011"
"4996","570 HIGUERA ST STE 195, San Luis Obispo, California, 93401","Match","Exact","570 HIGUERA ST, SAN LUIS OBISPO, CA, 93401","-120.666374213346,35.277817431552","109766503","L","06","079","011101","2036"
"3666","668 JOHNSON AVE, San Luis Obispo, California, 93401","Match","Exact","668 JOHNSON AVE, SAN LUIS OBISPO, CA, 93401","-120.659227389618,35.288160085028","109731967","R","06","079","011101","1000"
"4997","3110 DUNCAN RD UNIT 308, San Luis Obispo, California, 93401","Match","Non_Exact","3110 DUNCAN LN, SAN LUIS OBISPO, CA, 93401","-120.646046647539,35.262118527357","109733923","R","06","079","011104","1037"
"3667","1019 SOUTHWOOD DR UNIT G, San Luis Obispo, California, 93401","Match","Non_Exact","1019 SOUTHWOOD DR, SAN LUIS OBISPO, CA, 93401","-120.643589725133,35.266039413357","645446531","L","06","079","011001","3022"
"4998","3468 SACRAMENTO DR A, San Luis Obispo, California, 93401","Match","Non_Exact","3468 SACRAMENTO DR, SAN LUIS OBISPO, CA, 93401","-120.645116469473,35.257641260406","109733590","R","06","079","011104","1040"
"3668","2 RENTAL LOCATIONS, San Luis Obispo, California, 93401","No_Match"
"4999","242 CERRO ROMAULDO AVE, San Luis Obispo, California, 93401","Match","Non_Exact","242 CERRO ROMAULDO, SAN LUIS OBISPO, CA, 93405","-120.682451148559,35.295253077271","109817710","L","06","079","011201","2044"
"3669","1144 HIGUERA ST, San Luis Obispo, California, 93401","Match","Exact","1144 HIGUERA ST, SAN LUIS OBISPO, CA, 93401","-120.658724080854,35.282386873559","109732130","L","06","079","011101","1019"
"1009","1985 JOHNSON AVE, San Luis Obispo, California, 93401","Match","Exact","1985 JOHNSON AVE, SAN LUIS OBISPO, CA, 93401","-120.64921360593,35.277472887733","109732262","L","06","079","011002","1019"
"3680","109 CERRO ROMAULDO AVE, San Luis Obispo, California, 93401","Match","Non_Exact","109 CERRO ROMAULDO, SAN LUIS OBISPO, CA, 93405","-120.686548373611,35.29526977748","629268768","R","06","079","011201","2041"
"3681","1141 PACIFIC ST I, San Luis Obispo, California, 93401","Match","Non_Exact","1141 PACIFIC ST, SAN LUIS OBISPO, CA, 93401","-120.657592688849,35.280673081094","109732171","R","06","079","011101","3004"
"3682","4573 WAVERTREE ST, San Luis Obispo, California, 93401","Match","Exact","4573 WAVERTREE ST, SAN LUIS OBISPO, CA, 93401","-120.628594021742,35.245947462109","645355890","R","06","079","011505","1021"
"3683","55 STENNER ST APT I, San Luis Obispo, California, 93401","Match","Non_Exact","55 STENNER ST, SAN LUIS OBISPO, CA, 93405","-120.663399508894,35.292458870036","645357823","L","06","079","010902","3000"
"3684","710 E FOOTHILL BLVD 1, San Luis Obispo, California, 93401","Match","Non_Exact","710 E FOOTHILL BLVD, SAN LUIS OBISPO, CA, 93405","-120.673602682971,35.294155455479","638575131","R","06","079","011201","1023"
"2353","284 HERMOSA WAY, San Luis Obispo, California, 93401","Match","Non_Exact","284 HERMOSA WAY, SAN LUIS OBISPO, CA, 93405","-120.68012643542,35.290968442358","109731908","L","06","079","011202","1034"
"2352","410 CORRIDA DR, San Luis Obispo, California, 93401","Match","Exact","410 CORRIDA DR, SAN LUIS OBISPO, CA, 93401","-120.661675485238,35.267016298371","109733553","R","06","079","011105","3002"
"1020","4285 LA POSADA, San Luis Obispo, California, 93401","Match","Exact","4285 LA POSADA, SAN LUIS OBISPO, CA, 93401","-120.638219941585,35.245376778516","109901772","R","06","079","011505","2014"
"2351","415 DANA ST UNIT 7, San Luis Obispo, California, 93401","Match","Exact","415 DANA ST, SAN LUIS OBISPO, CA, 93401","-120.669399778523,35.277141897038","643689124","R","06","079","011101","2023"
"2350","673 PALM ST, San Luis Obispo, California, 93401","Match","Exact","673 PALM ST, SAN LUIS OBISPO, CA, 93401","-120.665762167697,35.280434228694","109732188","R","06","079","011101","2024"
"2349","1240 MARSH ST, San Luis Obispo, California, 93401","Match","Exact","1240 MARSH ST, SAN LUIS OBISPO, CA, 93401","-120.656667670506,35.28252072708","109732128","L","06","079","011101","1021"
"1017","1220 OCEANAIRE DR, San Luis Obispo, California, 93401","Match","Non_Exact","1220 OCEANAIRE DR, SAN LUIS OBISPO, CA, 93405","-120.691782383992,35.262351681367","109732679","L","06","079","011300","2009"
"2348","1640 HIGUERA ST, San Luis Obispo, California, 93401","Match","Exact","1640 HIGUERA ST, SAN LUIS OBISPO, CA, 93401","-120.652685200346,35.286327295005","109732006","L","06","079","011002","2000"
"1015","645 TANK FARM RD J, San Luis Obispo, California, 93401","Match","Non_Exact","645 TANK FARM RD, SAN LUIS OBISPO, CA, 93401","-120.645944038606,35.247172220344","645355831","R","06","079","011505","2012"
"2346","3450 BROAD ST STE 101, San Luis Obispo, California, 93401","Match","Exact","3450 BROAD ST, SAN LUIS OBISPO, CA, 93401","-120.647183198731,35.256847306409","109836919","R","06","079","011104","1042"
"1014","662 UPHAM ST STE C, San Luis Obispo, California, 93401","Match","Non_Exact","662 UPHAM ST, SAN LUIS OBISPO, CA, 93401","-120.659322945488,35.272561849827","109732427","L","06","079","011105","1013"
"2345","3632 LAWNWOOD CT, San Luis Obispo, California, 93401","Match","Exact","3632 LAWNWOOD CT, SAN LUIS OBISPO, CA, 93401","-120.637009283724,35.262096621123","109732683","L","06","079","011001","1010"
"1013","360 CHORRO ST, San Luis Obispo, California, 93401","Match","Non_Exact","360 CHORRO ST, SAN LUIS OBISPO, CA, 93405","-120.668259335801,35.286332616689","109732018","R","06","079","011202","2023"
"1012","1335 BROAD ST STE A, San Luis Obispo, California, 93401","Match","Non_Exact","1335 BROAD ST, SAN LUIS OBISPO, CA, 93401","-120.662931626742,35.277068332104","109732274","L","06","079","011105","1001"
